id,service,hmo,tier,file_path,text
communication_clinic_services_clalit_gold,communication_clinic_services,clalit,gold,/Users/mayarozin/Documents/לימודים/HA/phase2/medical-services-chatbot/data/processed_data/communication_clinic_services/clalit/gold.json,"Category: מרפאות תקשורת
Description: מרפאות תקשורת מתמחות באבחון וטיפול בהפרעות תקשורת, שפה, דיבור ובליעה. הן מספקות שירותים מקיפים לילדים ומבוגרים הסובלים ממגוון קשיים תקשורתיים. צוות המרפאות כולל קלינאי תקשורת מומחים, המשתמשים בשיטות טיפול מתקדמות ובטכנולוגיות חדישות לשיפור יכולות התקשורת של המטופלים. הטבלה שלהלן מציגה את השירותים העיקריים המוצעים במרפאות התקשורת של קופות החולים ""מכבי"", ""מאוחדת"" ו""כללית"" ואת ההטבות הניתנות למבוטחים במסלולי הביטוח השונים. השירותים המוצגים כוללים:
HMO: כללית
Tier: זהב
Services:
  - Service Name: אבחון הפרעות שפה ודיבור
    Benefits: 95% הנחה, כולל תוכנית טיפול
  - Service Name: טיפול בגמגום
    Benefits: 85% הנחה, עד 28 טיפולים בשנה
  - Service Name: טיפול בהפרעות קול
    Benefits: 80% הנחה, עד 22 טיפולים בשנה
  - Service Name: אבחון וטיפול בהפרעות בליעה
    Benefits: 90% הנחה, כולל טיפול ביתי
  - Service Name: טיפול בעיכוב התפתחותי
    Benefits: 95% הנחה, עד 45 טיפולים בשנה
  - Service Name: שיקום שמיעה
    Benefits: 85% הנחה, כולל קבוצות תמיכה
Contact Information:
  - מספרי_טלפון_לקביעת_תורים_במרפאות_תקשורת:: 2700* או 03-9766111 שלוחה 15
  - phone: 03-9766111
  - website: https://www.clalit.co.il/he/medical/medical_diagnosis/Pages/speech_therapy.aspx"
communication_clinic_services_clalit_silver,communication_clinic_services,clalit,silver,/Users/mayarozin/Documents/לימודים/HA/phase2/medical-services-chatbot/data/processed_data/communication_clinic_services/clalit/silver.json,"Category: מרפאות תקשורת
Description: מרפאות תקשורת מתמחות באבחון וטיפול בהפרעות תקשורת, שפה, דיבור ובליעה. הן מספקות שירותים מקיפים לילדים ומבוגרים הסובלים ממגוון קשיים תקשורתיים. צוות המרפאות כולל קלינאי תקשורת מומחים, המשתמשים בשיטות טיפול מתקדמות ובטכנולוגיות חדישות לשיפור יכולות התקשורת של המטופלים. הטבלה שלהלן מציגה את השירותים העיקריים המוצעים במרפאות התקשורת של קופות החולים ""מכבי"", ""מאוחדת"" ו""כללית"" ואת ההטבות הניתנות למבוטחים במסלולי הביטוח השונים. השירותים המוצגים כוללים:
HMO: כללית
Tier: כסף
Services:
  - Service Name: אבחון הפרעות שפה ודיבור
    Benefits: 75% הנחה
  - Service Name: טיפול בגמגום
    Benefits: 65% הנחה, עד 22 טיפולים בשנה
  - Service Name: טיפול בהפרעות קול
    Benefits: 60% הנחה, עד 16 טיפולים בשנה
  - Service Name: אבחון וטיפול בהפרעות בליעה
    Benefits: 70% הנחה
  - Service Name: טיפול בעיכוב התפתחותי
    Benefits: 75% הנחה, עד 35 טיפולים בשנה
  - Service Name: שיקום שמיעה
    Benefits: 65% הנחה
Contact Information:
  - מספרי_טלפון_לקביעת_תורים_במרפאות_תקשורת:: 2700* או 03-9766111 שלוחה 15
  - phone: 03-9766111
  - website: https://www.clalit.co.il/he/medical/medical_diagnosis/Pages/speech_therapy.aspx"
communication_clinic_services_clalit_bronze,communication_clinic_services,clalit,bronze,/Users/mayarozin/Documents/לימודים/HA/phase2/medical-services-chatbot/data/processed_data/communication_clinic_services/clalit/bronze.json,"Category: מרפאות תקשורת
Description: מרפאות תקשורת מתמחות באבחון וטיפול בהפרעות תקשורת, שפה, דיבור ובליעה. הן מספקות שירותים מקיפים לילדים ומבוגרים הסובלים ממגוון קשיים תקשורתיים. צוות המרפאות כולל קלינאי תקשורת מומחים, המשתמשים בשיטות טיפול מתקדמות ובטכנולוגיות חדישות לשיפור יכולות התקשורת של המטופלים. הטבלה שלהלן מציגה את השירותים העיקריים המוצעים במרפאות התקשורת של קופות החולים ""מכבי"", ""מאוחדת"" ו""כללית"" ואת ההטבות הניתנות למבוטחים במסלולי הביטוח השונים. השירותים המוצגים כוללים:
HMO: כללית
Tier: ארד
Services:
  - Service Name: אבחון הפרעות שפה ודיבור
    Benefits: 55% הנחה
  - Service Name: טיפול בגמגום
    Benefits: 45% הנחה, עד 15 טיפולים בשנה
  - Service Name: טיפול בהפרעות קול
    Benefits: 40% הנחה, עד 12 טיפולים בשנה
  - Service Name: אבחון וטיפול בהפרעות בליעה
    Benefits: 50% הנחה
  - Service Name: טיפול בעיכוב התפתחותי
    Benefits: 55% הנחה, עד 25 טיפולים בשנה
  - Service Name: שיקום שמיעה
    Benefits: 45% הנחה
Contact Information:
  - מספרי_טלפון_לקביעת_תורים_במרפאות_תקשורת:: 2700* או 03-9766111 שלוחה 15
  - phone: 03-9766111
  - website: https://www.clalit.co.il/he/medical/medical_diagnosis/Pages/speech_therapy.aspx"
communication_clinic_services_maccabi_gold,communication_clinic_services,maccabi,gold,/Users/mayarozin/Documents/לימודים/HA/phase2/medical-services-chatbot/data/processed_data/communication_clinic_services/maccabi/gold.json,"Category: מרפאות תקשורת
Description: מרפאות תקשורת מתמחות באבחון וטיפול בהפרעות תקשורת, שפה, דיבור ובליעה. הן מספקות שירותים מקיפים לילדים ומבוגרים הסובלים ממגוון קשיים תקשורתיים. צוות המרפאות כולל קלינאי תקשורת מומחים, המשתמשים בשיטות טיפול מתקדמות ובטכנולוגיות חדישות לשיפור יכולות התקשורת של המטופלים. הטבלה שלהלן מציגה את השירותים העיקריים המוצעים במרפאות התקשורת של קופות החולים ""מכבי"", ""מאוחדת"" ו""כללית"" ואת ההטבות הניתנות למבוטחים במסלולי הביטוח השונים. השירותים המוצגים כוללים:
HMO: מכבי
Tier: זהב
Services:
  - Service Name: אבחון הפרעות שפה ודיבור
    Benefits: 90% הנחה, כולל דוח מפורט
  - Service Name: טיפול בגמגום
    Benefits: 80% הנחה, עד 30 טיפולים בשנה
  - Service Name: טיפול בהפרעות קול
    Benefits: 75% הנחה, עד 20 טיפולים בשנה
  - Service Name: אבחון וטיפול בהפרעות בליעה
    Benefits: 85% הנחה, כולל בדיקת וידאופלורוסקופיה
  - Service Name: טיפול בעיכוב התפתחותי
    Benefits: 90% הנחה, עד 40 טיפולים בשנה
  - Service Name: שיקום שמיעה
    Benefits: 80% הנחה, כולל התאמת מכשירי שמיעה
Contact Information:
  - מספרי_טלפון_לקביעת_תורים_במרפאות_תקשורת:: 3555* או 1-700-50-53-53 שלוחה 13
  - phone: 1-700-50-53-53
  - website: https://www.maccabi4u.co.il/communication-clinics"
communication_clinic_services_maccabi_silver,communication_clinic_services,maccabi,silver,/Users/mayarozin/Documents/לימודים/HA/phase2/medical-services-chatbot/data/processed_data/communication_clinic_services/maccabi/silver.json,"Category: מרפאות תקשורת
Description: מרפאות תקשורת מתמחות באבחון וטיפול בהפרעות תקשורת, שפה, דיבור ובליעה. הן מספקות שירותים מקיפים לילדים ומבוגרים הסובלים ממגוון קשיים תקשורתיים. צוות המרפאות כולל קלינאי תקשורת מומחים, המשתמשים בשיטות טיפול מתקדמות ובטכנולוגיות חדישות לשיפור יכולות התקשורת של המטופלים. הטבלה שלהלן מציגה את השירותים העיקריים המוצעים במרפאות התקשורת של קופות החולים ""מכבי"", ""מאוחדת"" ו""כללית"" ואת ההטבות הניתנות למבוטחים במסלולי הביטוח השונים. השירותים המוצגים כוללים:
HMO: מכבי
Tier: כסף
Services:
  - Service Name: אבחון הפרעות שפה ודיבור
    Benefits: 70% הנחה
  - Service Name: טיפול בגמגום
    Benefits: 60% הנחה, עד 20 טיפולים בשנה
  - Service Name: טיפול בהפרעות קול
    Benefits: 55% הנחה, עד 15 טיפולים בשנה
  - Service Name: אבחון וטיפול בהפרעות בליעה
    Benefits: 65% הנחה
  - Service Name: טיפול בעיכוב התפתחותי
    Benefits: 70% הנחה, עד 30 טיפולים בשנה
  - Service Name: שיקום שמיעה
    Benefits: 60% הנחה
Contact Information:
  - מספרי_טלפון_לקביעת_תורים_במרפאות_תקשורת:: 3555* או 1-700-50-53-53 שלוחה 13
  - phone: 1-700-50-53-53
  - website: https://www.maccabi4u.co.il/communication-clinics"
communication_clinic_services_maccabi_bronze,communication_clinic_services,maccabi,bronze,/Users/mayarozin/Documents/לימודים/HA/phase2/medical-services-chatbot/data/processed_data/communication_clinic_services/maccabi/bronze.json,"Category: מרפאות תקשורת
Description: מרפאות תקשורת מתמחות באבחון וטיפול בהפרעות תקשורת, שפה, דיבור ובליעה. הן מספקות שירותים מקיפים לילדים ומבוגרים הסובלים ממגוון קשיים תקשורתיים. צוות המרפאות כולל קלינאי תקשורת מומחים, המשתמשים בשיטות טיפול מתקדמות ובטכנולוגיות חדישות לשיפור יכולות התקשורת של המטופלים. הטבלה שלהלן מציגה את השירותים העיקריים המוצעים במרפאות התקשורת של קופות החולים ""מכבי"", ""מאוחדת"" ו""כללית"" ואת ההטבות הניתנות למבוטחים במסלולי הביטוח השונים. השירותים המוצגים כוללים:
HMO: מכבי
Tier: ארד
Services:
  - Service Name: אבחון הפרעות שפה ודיבור
    Benefits: 50% הנחה
  - Service Name: טיפול בגמגום
    Benefits: 40% הנחה, עד 12 טיפולים בשנה
  - Service Name: טיפול בהפרעות קול
    Benefits: 35% הנחה, עד 10 טיפולים בשנה
  - Service Name: אבחון וטיפול בהפרעות בליעה
    Benefits: 45% הנחה
  - Service Name: טיפול בעיכוב התפתחותי
    Benefits: 50% הנחה, עד 20 טיפולים בשנה
  - Service Name: שיקום שמיעה
    Benefits: 40% הנחה
Contact Information:
  - מספרי_טלפון_לקביעת_תורים_במרפאות_תקשורת:: 3555* או 1-700-50-53-53 שלוחה 13
  - phone: 1-700-50-53-53
  - website: https://www.maccabi4u.co.il/communication-clinics"
communication_clinic_services_meuhedet_gold,communication_clinic_services,meuhedet,gold,/Users/mayarozin/Documents/לימודים/HA/phase2/medical-services-chatbot/data/processed_data/communication_clinic_services/meuhedet/gold.json,"Category: מרפאות תקשורת
Description: מרפאות תקשורת מתמחות באבחון וטיפול בהפרעות תקשורת, שפה, דיבור ובליעה. הן מספקות שירותים מקיפים לילדים ומבוגרים הסובלים ממגוון קשיים תקשורתיים. צוות המרפאות כולל קלינאי תקשורת מומחים, המשתמשים בשיטות טיפול מתקדמות ובטכנולוגיות חדישות לשיפור יכולות התקשורת של המטופלים. הטבלה שלהלן מציגה את השירותים העיקריים המוצעים במרפאות התקשורת של קופות החולים ""מכבי"", ""מאוחדת"" ו""כללית"" ואת ההטבות הניתנות למבוטחים במסלולי הביטוח השונים. השירותים המוצגים כוללים:
HMO: מאוחדת
Tier: זהב
Services:
  - Service Name: אבחון הפרעות שפה ודיבור
    Benefits: 85% הנחה, כולל ייעוץ להורים
  - Service Name: טיפול בגמגום
    Benefits: 75% הנחה, עד 25 טיפולים בשנה
  - Service Name: טיפול בהפרעות קול
    Benefits: 70% הנחה, עד 18 טיפולים בשנה
  - Service Name: אבחון וטיפול בהפרעות בליעה
    Benefits: 80% הנחה, כולל ייעוץ תזונתי
  - Service Name: טיפול בעיכוב התפתחותי
    Benefits: 85% הנחה, עד 35 טיפולים בשנה
  - Service Name: שיקום שמיעה
    Benefits: 75% הנחה, כולל תמיכה טכנית
Contact Information:
  - מספרי_טלפון_לקביעת_תורים_במרפאות_תקשורת:: 3833* או 1-222-3833 שלוחה 14
  - phone: 1-222-3833
  - website: https://www.meuhedet.co.il/speech-therapy"
communication_clinic_services_meuhedet_silver,communication_clinic_services,meuhedet,silver,/Users/mayarozin/Documents/לימודים/HA/phase2/medical-services-chatbot/data/processed_data/communication_clinic_services/meuhedet/silver.json,"Category: מרפאות תקשורת
Description: מרפאות תקשורת מתמחות באבחון וטיפול בהפרעות תקשורת, שפה, דיבור ובליעה. הן מספקות שירותים מקיפים לילדים ומבוגרים הסובלים ממגוון קשיים תקשורתיים. צוות המרפאות כולל קלינאי תקשורת מומחים, המשתמשים בשיטות טיפול מתקדמות ובטכנולוגיות חדישות לשיפור יכולות התקשורת של המטופלים. הטבלה שלהלן מציגה את השירותים העיקריים המוצעים במרפאות התקשורת של קופות החולים ""מכבי"", ""מאוחדת"" ו""כללית"" ואת ההטבות הניתנות למבוטחים במסלולי הביטוח השונים. השירותים המוצגים כוללים:
HMO: מאוחדת
Tier: כסף
Services:
  - Service Name: אבחון הפרעות שפה ודיבור
    Benefits: 65% הנחה
  - Service Name: טיפול בגמגום
    Benefits: 55% הנחה, עד 18 טיפולים בשנה
  - Service Name: טיפול בהפרעות קול
    Benefits: 50% הנחה, עד 12 טיפולים בשנה
  - Service Name: אבחון וטיפול בהפרעות בליעה
    Benefits: 60% הנחה
  - Service Name: טיפול בעיכוב התפתחותי
    Benefits: 65% הנחה, עד 25 טיפולים בשנה
  - Service Name: שיקום שמיעה
    Benefits: 55% הנחה
Contact Information:
  - מספרי_טלפון_לקביעת_תורים_במרפאות_תקשורת:: 3833* או 1-222-3833 שלוחה 14
  - phone: 1-222-3833
  - website: https://www.meuhedet.co.il/speech-therapy"
communication_clinic_services_meuhedet_bronze,communication_clinic_services,meuhedet,bronze,/Users/mayarozin/Documents/לימודים/HA/phase2/medical-services-chatbot/data/processed_data/communication_clinic_services/meuhedet/bronze.json,"Category: מרפאות תקשורת
Description: מרפאות תקשורת מתמחות באבחון וטיפול בהפרעות תקשורת, שפה, דיבור ובליעה. הן מספקות שירותים מקיפים לילדים ומבוגרים הסובלים ממגוון קשיים תקשורתיים. צוות המרפאות כולל קלינאי תקשורת מומחים, המשתמשים בשיטות טיפול מתקדמות ובטכנולוגיות חדישות לשיפור יכולות התקשורת של המטופלים. הטבלה שלהלן מציגה את השירותים העיקריים המוצעים במרפאות התקשורת של קופות החולים ""מכבי"", ""מאוחדת"" ו""כללית"" ואת ההטבות הניתנות למבוטחים במסלולי הביטוח השונים. השירותים המוצגים כוללים:
HMO: מאוחדת
Tier: ארד
Services:
  - Service Name: אבחון הפרעות שפה ודיבור
    Benefits: 45% הנחה
  - Service Name: טיפול בגמגום
    Benefits: 35% הנחה, עד 10 טיפולים בשנה
  - Service Name: טיפול בהפרעות קול
    Benefits: 30% הנחה, עד 8 טיפולים בשנה
  - Service Name: אבחון וטיפול בהפרעות בליעה
    Benefits: 40% הנחה
  - Service Name: טיפול בעיכוב התפתחותי
    Benefits: 45% הנחה, עד 18 טיפולים בשנה
  - Service Name: שיקום שמיעה
    Benefits: 35% הנחה
Contact Information:
  - מספרי_טלפון_לקביעת_תורים_במרפאות_תקשורת:: 3833* או 1-222-3833 שלוחה 14
  - phone: 1-222-3833
  - website: https://www.meuhedet.co.il/speech-therapy"
workshops_services_clalit_gold,workshops_services,clalit,gold,/Users/mayarozin/Documents/לימודים/HA/phase2/medical-services-chatbot/data/processed_data/workshops_services/clalit/gold.json,"Category: סדנאות בריאות
Description: סדנאות בריאות הן חלק חשוב מתוכניות קידום הבריאות של קופות החולים. הן מציעות מגוון רחב של פעילויות חינוכיות ומעשיות המיועדות לשפר את בריאות המבוטחים, להקנות ידע ומיומנויות לאורח חיים בריא, ולסייע בהתמודדות עם מצבי בריאות שונים. הטבלה שלהלן מציגה את הסדנאות העיקריות המוצעות על ידי קופות החולים ""מכבי"", ""מאוחדת"" ו""כללית"" ואת ההטבות הניתנות למבוטחים במסלולי הביטוח השונים. הסדנאות המוצגות כוללות:
HMO: כללית
Tier: זהב
Services:
  - Service Name: הפסקת עישון
    Benefits: חינם, כולל תמיכה קבוצתית מתמשכת
  - Service Name: תזונה נכונה
    Benefits: חינם, כולל ליווי דיגיטלי לחצי שנה
  - Service Name: פעילות גופנית
    Benefits: חינם, כולל ערכת אימון ביתית
  - Service Name: ניהול מתח
    Benefits: חינם, כולל אפליקציית מיינדפולנס לשנה
  - Service Name: סוכרת
    Benefits: חינם, כולל קורס בישול לסוכרתיים
  - Service Name: הריון ולידה
    Benefits: חינם, כולל סדנת עיסוי תינוקות
Contact Information:
  - מספרי_טלפון_להרשמה_לסדנאות:: 2700* או 03-9766111 שלוחה 9
  - phone: 03-9766111
  - website: https://www.clalit.co.il/he/lifestyle/health-workshops"
workshops_services_clalit_silver,workshops_services,clalit,silver,/Users/mayarozin/Documents/לימודים/HA/phase2/medical-services-chatbot/data/processed_data/workshops_services/clalit/silver.json,"Category: סדנאות בריאות
Description: סדנאות בריאות הן חלק חשוב מתוכניות קידום הבריאות של קופות החולים. הן מציעות מגוון רחב של פעילויות חינוכיות ומעשיות המיועדות לשפר את בריאות המבוטחים, להקנות ידע ומיומנויות לאורח חיים בריא, ולסייע בהתמודדות עם מצבי בריאות שונים. הטבלה שלהלן מציגה את הסדנאות העיקריות המוצעות על ידי קופות החולים ""מכבי"", ""מאוחדת"" ו""כללית"" ואת ההטבות הניתנות למבוטחים במסלולי הביטוח השונים. הסדנאות המוצגות כוללות:
HMO: כללית
Tier: כסף
Services:
  - Service Name: הפסקת עישון
    Benefits: 70% הנחה
  - Service Name: תזונה נכונה
    Benefits: 75% הנחה
  - Service Name: פעילות גופנית
    Benefits: 65% הנחה
  - Service Name: ניהול מתח
    Benefits: 60% הנחה
  - Service Name: סוכרת
    Benefits: 80% הנחה
  - Service Name: הריון ולידה
    Benefits: 75% הנחה
Contact Information:
  - מספרי_טלפון_להרשמה_לסדנאות:: 2700* או 03-9766111 שלוחה 9
  - phone: 03-9766111
  - website: https://www.clalit.co.il/he/lifestyle/health-workshops"
workshops_services_clalit_bronze,workshops_services,clalit,bronze,/Users/mayarozin/Documents/לימודים/HA/phase2/medical-services-chatbot/data/processed_data/workshops_services/clalit/bronze.json,"Category: סדנאות בריאות
Description: סדנאות בריאות הן חלק חשוב מתוכניות קידום הבריאות של קופות החולים. הן מציעות מגוון רחב של פעילויות חינוכיות ומעשיות המיועדות לשפר את בריאות המבוטחים, להקנות ידע ומיומנויות לאורח חיים בריא, ולסייע בהתמודדות עם מצבי בריאות שונים. הטבלה שלהלן מציגה את הסדנאות העיקריות המוצעות על ידי קופות החולים ""מכבי"", ""מאוחדת"" ו""כללית"" ואת ההטבות הניתנות למבוטחים במסלולי הביטוח השונים. הסדנאות המוצגות כוללות:
HMO: כללית
Tier: ארד
Services:
  - Service Name: הפסקת עישון
    Benefits: 40% הנחה
  - Service Name: תזונה נכונה
    Benefits: 45% הנחה
  - Service Name: פעילות גופנית
    Benefits: 35% הנחה
  - Service Name: ניהול מתח
    Benefits: 30% הנחה
  - Service Name: סוכרת
    Benefits: 55% הנחה
  - Service Name: הריון ולידה
    Benefits: 45% הנחה
Contact Information:
  - מספרי_טלפון_להרשמה_לסדנאות:: 2700* או 03-9766111 שלוחה 9
  - phone: 03-9766111
  - website: https://www.clalit.co.il/he/lifestyle/health-workshops"
workshops_services_maccabi_gold,workshops_services,maccabi,gold,/Users/mayarozin/Documents/לימודים/HA/phase2/medical-services-chatbot/data/processed_data/workshops_services/maccabi/gold.json,"Category: סדנאות בריאות
Description: סדנאות בריאות הן חלק חשוב מתוכניות קידום הבריאות של קופות החולים. הן מציעות מגוון רחב של פעילויות חינוכיות ומעשיות המיועדות לשפר את בריאות המבוטחים, להקנות ידע ומיומנויות לאורח חיים בריא, ולסייע בהתמודדות עם מצבי בריאות שונים. הטבלה שלהלן מציגה את הסדנאות העיקריות המוצעות על ידי קופות החולים ""מכבי"", ""מאוחדת"" ו""כללית"" ואת ההטבות הניתנות למבוטחים במסלולי הביטוח השונים. הסדנאות המוצגות כוללות:
HMO: מכבי
Tier: זהב
Services:
  - Service Name: הפסקת עישון
    Benefits: חינם, כולל טיפול תרופתי
  - Service Name: תזונה נכונה
    Benefits: חינם, כולל 3 פגישות אישיות עם דיאטנית
  - Service Name: פעילות גופנית
    Benefits: חינם, כולל מנוי לחודש למכון כושר
  - Service Name: ניהול מתח
    Benefits: חינם, כולל 10 מפגשי מדיטציה
  - Service Name: סוכרת
    Benefits: חינם, כולל מד סוכר רציף לחודש
  - Service Name: הריון ולידה
    Benefits: חינם, כולל קורס החייאת תינוקות
Contact Information:
  - מספרי_טלפון_להרשמה_לסדנאות:: 3555* או 1-700-50-53-53 שלוחה 7
  - phone: 1-700-50-53-53
  - website: https://www.maccabi4u.co.il/health-workshops"
workshops_services_maccabi_silver,workshops_services,maccabi,silver,/Users/mayarozin/Documents/לימודים/HA/phase2/medical-services-chatbot/data/processed_data/workshops_services/maccabi/silver.json,"Category: סדנאות בריאות
Description: סדנאות בריאות הן חלק חשוב מתוכניות קידום הבריאות של קופות החולים. הן מציעות מגוון רחב של פעילויות חינוכיות ומעשיות המיועדות לשפר את בריאות המבוטחים, להקנות ידע ומיומנויות לאורח חיים בריא, ולסייע בהתמודדות עם מצבי בריאות שונים. הטבלה שלהלן מציגה את הסדנאות העיקריות המוצעות על ידי קופות החולים ""מכבי"", ""מאוחדת"" ו""כללית"" ואת ההטבות הניתנות למבוטחים במסלולי הביטוח השונים. הסדנאות המוצגות כוללות:
HMO: מכבי
Tier: כסף
Services:
  - Service Name: הפסקת עישון
    Benefits: 50% הנחה, 25% הנחה על טיפול תרופתי
  - Service Name: תזונה נכונה
    Benefits: 70% הנחה, פגישה אחת עם דיאטנית
  - Service Name: פעילות גופנית
    Benefits: 60% הנחה
  - Service Name: ניהול מתח
    Benefits: 65% הנחה, 5 מפגשי מדיטציה
  - Service Name: סוכרת
    Benefits: 75% הנחה
  - Service Name: הריון ולידה
    Benefits: 70% הנחה
Contact Information:
  - מספרי_טלפון_להרשמה_לסדנאות:: 3555* או 1-700-50-53-53 שלוחה 7
  - phone: 1-700-50-53-53
  - website: https://www.maccabi4u.co.il/health-workshops"
workshops_services_maccabi_bronze,workshops_services,maccabi,bronze,/Users/mayarozin/Documents/לימודים/HA/phase2/medical-services-chatbot/data/processed_data/workshops_services/maccabi/bronze.json,"Category: סדנאות בריאות
Description: סדנאות בריאות הן חלק חשוב מתוכניות קידום הבריאות של קופות החולים. הן מציעות מגוון רחב של פעילויות חינוכיות ומעשיות המיועדות לשפר את בריאות המבוטחים, להקנות ידע ומיומנויות לאורח חיים בריא, ולסייע בהתמודדות עם מצבי בריאות שונים. הטבלה שלהלן מציגה את הסדנאות העיקריות המוצעות על ידי קופות החולים ""מכבי"", ""מאוחדת"" ו""כללית"" ואת ההטבות הניתנות למבוטחים במסלולי הביטוח השונים. הסדנאות המוצגות כוללות:
HMO: מכבי
Tier: ארד
Services:
  - Service Name: הפסקת עישון
    Benefits: 25% הנחה
  - Service Name: תזונה נכונה
    Benefits: 40% הנחה
  - Service Name: פעילות גופנית
    Benefits: 30% הנחה
  - Service Name: ניהול מתח
    Benefits: 35% הנחה
  - Service Name: סוכרת
    Benefits: 50% הנחה
  - Service Name: הריון ולידה
    Benefits: 40% הנחה
Contact Information:
  - מספרי_טלפון_להרשמה_לסדנאות:: 3555* או 1-700-50-53-53 שלוחה 7
  - phone: 1-700-50-53-53
  - website: https://www.maccabi4u.co.il/health-workshops"
workshops_services_meuhedet_gold,workshops_services,meuhedet,gold,/Users/mayarozin/Documents/לימודים/HA/phase2/medical-services-chatbot/data/processed_data/workshops_services/meuhedet/gold.json,"Category: סדנאות בריאות
Description: סדנאות בריאות הן חלק חשוב מתוכניות קידום הבריאות של קופות החולים. הן מציעות מגוון רחב של פעילויות חינוכיות ומעשיות המיועדות לשפר את בריאות המבוטחים, להקנות ידע ומיומנויות לאורח חיים בריא, ולסייע בהתמודדות עם מצבי בריאות שונים. הטבלה שלהלן מציגה את הסדנאות העיקריות המוצעות על ידי קופות החולים ""מכבי"", ""מאוחדת"" ו""כללית"" ואת ההטבות הניתנות למבוטחים במסלולי הביטוח השונים. הסדנאות המוצגות כוללות:
HMO: מאוחדת
Tier: זהב
Services:
  - Service Name: הפסקת עישון
    Benefits: חינם, כולל מעקב אישי לשנה
  - Service Name: תזונה נכונה
    Benefits: חינם, כולל תוכנית תזונה אישית
  - Service Name: פעילות גופנית
    Benefits: חינם, כולל 5 אימונים אישיים
  - Service Name: ניהול מתח
    Benefits: חינם, כולל סדנת יוגה שבועית לחודשיים
  - Service Name: סוכרת
    Benefits: חינם, כולל ליווי אישי של אחות סוכרת
  - Service Name: הריון ולידה
    Benefits: חינם, כולל 3 מפגשי ייעוץ הנקה
Contact Information:
  - מספרי_טלפון_להרשמה_לסדנאות:: 3833* או 1-222-3833 שלוחה 8
  - phone: 1-222-3833
  - website: https://www.meuhedet.co.il/health-workshops"
workshops_services_meuhedet_silver,workshops_services,meuhedet,silver,/Users/mayarozin/Documents/לימודים/HA/phase2/medical-services-chatbot/data/processed_data/workshops_services/meuhedet/silver.json,"Category: סדנאות בריאות
Description: סדנאות בריאות הן חלק חשוב מתוכניות קידום הבריאות של קופות החולים. הן מציעות מגוון רחב של פעילויות חינוכיות ומעשיות המיועדות לשפר את בריאות המבוטחים, להקנות ידע ומיומנויות לאורח חיים בריא, ולסייע בהתמודדות עם מצבי בריאות שונים. הטבלה שלהלן מציגה את הסדנאות העיקריות המוצעות על ידי קופות החולים ""מכבי"", ""מאוחדת"" ו""כללית"" ואת ההטבות הניתנות למבוטחים במסלולי הביטוח השונים. הסדנאות המוצגות כוללות:
HMO: מאוחדת
Tier: כסף
Services:
  - Service Name: הפסקת עישון
    Benefits: 60% הנחה
  - Service Name: תזונה נכונה
    Benefits: 65% הנחה
  - Service Name: פעילות גופנית
    Benefits: 55% הנחה, 2 אימונים אישיים
  - Service Name: ניהול מתח
    Benefits: 70% הנחה
  - Service Name: סוכרת
    Benefits: 70% הנחה
  - Service Name: הריון ולידה
    Benefits: 65% הנחה, מפגש ייעוץ הנקה אחד
Contact Information:
  - מספרי_טלפון_להרשמה_לסדנאות:: 3833* או 1-222-3833 שלוחה 8
  - phone: 1-222-3833
  - website: https://www.meuhedet.co.il/health-workshops"
workshops_services_meuhedet_bronze,workshops_services,meuhedet,bronze,/Users/mayarozin/Documents/לימודים/HA/phase2/medical-services-chatbot/data/processed_data/workshops_services/meuhedet/bronze.json,"Category: סדנאות בריאות
Description: סדנאות בריאות הן חלק חשוב מתוכניות קידום הבריאות של קופות החולים. הן מציעות מגוון רחב של פעילויות חינוכיות ומעשיות המיועדות לשפר את בריאות המבוטחים, להקנות ידע ומיומנויות לאורח חיים בריא, ולסייע בהתמודדות עם מצבי בריאות שונים. הטבלה שלהלן מציגה את הסדנאות העיקריות המוצעות על ידי קופות החולים ""מכבי"", ""מאוחדת"" ו""כללית"" ואת ההטבות הניתנות למבוטחים במסלולי הביטוח השונים. הסדנאות המוצגות כוללות:
HMO: מאוחדת
Tier: ארד
Services:
  - Service Name: הפסקת עישון
    Benefits: 30% הנחה
  - Service Name: תזונה נכונה
    Benefits: 35% הנחה
  - Service Name: פעילות גופנית
    Benefits: 25% הנחה
  - Service Name: ניהול מתח
    Benefits: 40% הנחה
  - Service Name: סוכרת
    Benefits: 45% הנחה
  - Service Name: הריון ולידה
    Benefits: 35% הנחה
Contact Information:
  - מספרי_טלפון_להרשמה_לסדנאות:: 3833* או 1-222-3833 שלוחה 8
  - phone: 1-222-3833
  - website: https://www.meuhedet.co.il/health-workshops"
